,id,name,location.city,location.lat,location.lng,category.id,category.name
304,55084594498e8da63b22333d,Muskelkater Gym,München,48.133159,11.65929,4bf58dd8d48988d176941735,Gym
305,553cc247498e111b3346bf47,Drop Me Fit,München,48.16229649362081,11.588983558743324,4bf58dd8d48988d175941735,Gym / Fitness Center
306,55490700498e8dae10df3b8a,Novotel Wellness&Spa Centre,München,48.12297,11.584778,4bf58dd8d48988d175941735,Gym / Fitness Center
307,555739bf498ede07442f78b9,CrossFit bewegt,München,48.139367,11.561007,4bf58dd8d48988d175941735,Gym / Fitness Center
308,556b2272498e690bfe38cea2,clever fit Unterföhring,München,48.17728814544318,11.634720063280025,4bf58dd8d48988d175941735,Gym / Fitness Center
309,557c2edd498e50e3e9a763c2,Städtische Sporthalle,München,48.19233322143555,11.459748268127441,4bf58dd8d48988d176941735,Gym
310,55855ed9498e6ad57ff379bd,CrossFit MUC,München,48.195011,11.463895,4bf58dd8d48988d176941735,Gym
311,55b620dd498e5ab2f65a49cb,FS Sportz and More,München,48.1526924,11.541771499999982,4bf58dd8d48988d176941735,Gym
312,55d0a4ff498e851cb143ee8e,Re:charge - Fitness Center at aloft Munich,München,48.13904,11.559048,4bf58dd8d48988d176941735,Gym
313,55e5fee3498e4a96acc80573,Home Gym,München,48.143918,11.539632,4bf58dd8d48988d175941735,Gym / Fitness Center
314,56014afe498e5572601b9daa,Christine Kupfer Physiotherapie,München,48.1296983178045,11.558700580797096,52f2ab2ebcbc57f1066b8b48,Gymnastics Gym
315,5616ad79498e42867b25c6a6,healthformance,München,48.171729872479176,11.44917963742614,4bf58dd8d48988d175941735,Gym / Fitness Center
316,562ffa8f498ec23804506087,Dreifachturnhalle Gaißacher Straße,München,48.12488874622286,11.540444396733474,4bf58dd8d48988d176941735,Gym
317,566bb2b4498e58d3acf99461,Trainingslounge Dr. Michaela Rößner,München,48.1579872,11.6167225,4bf58dd8d48988d176941735,Gym
318,567060e4498e381962bffaa6,Formkurve München,München,48.13597428181037,11.565913469311454,4bf58dd8d48988d176941735,Gym
319,568a2c3a498e434cef70bf82,body up kidsclub,München,48.116503,11.573223,4bf58dd8d48988d175941735,Gym / Fitness Center
320,569e784b498e69572a7e4481,Bezirkssportanlage Thalkirchen,München,48.106623613476806,11.546328428699594,4bf58dd8d48988d175941735,Gym / Fitness Center
321,56aa4921498e34ad0ac9e889,Fit One,München,48.18215921816289,11.530890437004985,4bf58dd8d48988d175941735,Gym / Fitness Center
322,56e1a9fc498ee04e116c9d0c,FitX,München,48.12967659766693,11.532237387873773,4bf58dd8d48988d175941735,Gym / Fitness Center
323,56fcdcdd498ea1e9de2f45cd,Google Munich Gym,München,48.143045108733325,11.540066315823251,4bf58dd8d48988d175941735,Gym / Fitness Center
324,570cde2d498ec0f71db23ed3,Comeup21,München,48.178869,11.532506,4bf58dd8d48988d176941735,Gym
325,571fd146498ee3255e2e456b,FT-Club München,München,48.181536633240746,11.532624103220877,4bf58dd8d48988d176941735,Gym
326,572e194ecd10e413c7154e63,PAYBACK Turnhalle,München,48.13342779799681,11.545299817484194,4bf58dd8d48988d175941735,Gym / Fitness Center
327,573cb26f498e439426169f23,Telegym,München,48.123229,11.546545,4bf58dd8d48988d175941735,Gym / Fitness Center
328,57482fc2498eca2facdd8c8f,Mrs. Sporty,Unterföhring,48.19664,11.648236,4bf58dd8d48988d175941735,Gym / Fitness Center
329,5756a3c7498eb346a7ca5c1b,CSM Combat Sports Munich,München,48.08851229640671,11.50412202180125,4bf58dd8d48988d175941735,Gym / Fitness Center
330,577cea4638fa7451729c9157,BodyStreet Leopoldstraße,München,48.164508,11.587129,4bf58dd8d48988d175941735,Gym / Fitness Center
331,577cf901498efd6a5866afff,BodyStreet Leopoldstrasse,München,48.164518548159315,11.586913644748629,4bf58dd8d48988d175941735,Gym / Fitness Center
332,577d6d63498eb2d9a1886b99,FIT STAR Fitnessstudio München-Sendling,München,48.095324,11.5236704,4bf58dd8d48988d175941735,Gym / Fitness Center
